source.file,sample.id,sample.weight,n.prop,n15,c.prop,c13,indiv.id,pack,sex,sample.date,sample.dateN,birth.date,indiv.age,age.accurate,
cs031816_rlc.xlsx,WSK914_24M001,1.5467,16.42222968,9.430738283,43.25652329,-18.4986463,24M001,24,M,28/04/2015,42122,42096,26,0,
cs031816_rlc.xlsx,WSK915_24M002,1.746,16.23818273,9.723055428,42.93324091,-19.11300625,24M002,24,M,28/04/2015,42122,42096,26,0,
cs031816_rlc.xlsx,WSK1052_24M002,1.3322,16.57391043,10.48343764,44.23050489,-18.85389195,24M002,24,M,27/08/2015,42243,42096,147,0,
cs031816_rlc.xlsx,WSK1047_24M003,0.9092,16.783862,10.64290536,45.26901675,-18.37560103,24M003,24,M,27/08/2015,42243,42096,147,0,
cs031816_rlc.xlsx,WSK1108_24M004,1.5618,14.75716344,10.61682961,39.40360124,-18.36265085,24M004,24,M,27/08/2015,42243,42096,147,0,
cs031816_rlc.xlsx,WSK1053_24M005,0.9261,16.71642698,10.77105014,44.94609635,-19.01809594,24M005,24,M,27/08/2015,42243,42096,147,0,
hm022615qc,WSK019/BF473,0.597,17.69314474,10.30477562,46.68756747,-17.128242,BF473,1B,F,19/09/2013,41536,40200,1336,1,
hm022415qc,WSK138/BF473,0.33,17.1274305,10.99774335,46.99412271,-17.6705129,BF473,1B,F,15/11/2013,41593,40200,1393,1,
cs021216rlc.xlsx,WSK331_BF473,0.8244,16.62868434,9.865476205,44.5736995,-17.16870243,BF473,1B,F,03/07/2014,41823,40200,1623,1,
hm022615qc,WSK021/BF484,0.325,17.96430253,9.790210986,46.19806347,-16.72782928,BF484,1B,F,19/09/2013,41536,40305,1231,1,
hm022415qc,WSK145/BF484,0.766,18.21209912,10.25997637,47.76556256,-17.27828618,BF484,1B,F,15/11/2013,41593,40305,1288,1,
cs021216rlc.xlsx,WSK332_BF484,1.2948,16.26568519,9.637310692,42.40805989,-16.20535067,BF484,1B,F,03/07/2014,41823,40305,1518,1,
cs021216rlc.xlsx,WSK411_BF484,1.1563,17.04684347,9.277433263,43.97629459,-16.24866712,BF484,1B,F,03/09/2014,41885,40305,1580,1,
CS031716_rlc.xlsx,WSK840_BF484,1.1685,17.42508163,9.420255353,44.54296401,-16.09727309,BF484,1B,F,16/01/2015,42020,40305,1715,1,
hm022615qc,WSK018/BF473,0.387,17.518083,10.03819785,45.38332359,-17.4754409,BF487,1B,F,19/09/2013,41536,40200,1336,1,
hm022615qc,WSK020/BF535,0.788,16.57588011,10.21150724,43.73905382,-17.31702328,BF535,1B,F,19/09/2013,41536,40726,810,1,
cs031816_rlc.xlsx,WSK142_BF535,0.1513,17.0171081,10.90121432,48.30401534,-17.98260274,BF535,1B,F,15/11/2013,41593,40726,867,1,
HM031015qc,WSK142/BF536,0.628,17.14411742,10.90373513,46.14022914,-17.36472193,BF535,1B,F,15/11/2013,41593,40726,867,1,
cs021216rlc.xlsx,WSK334_BF535,0.603,16.58939642,9.866102687,45.18745466,-17.35838841,BF535,1B,F,03/07/2014,41823,40726,1097,1,
cs021216rlc.xlsx,WSK406_BF535,1.1659,16.23659585,9.526327928,42.32676095,-16.43767057,BF535,1B,F,03/09/2014,41885,40726,1159,1,
CS031716_rlc.xlsx,WSK837_BF535,0.5916,16.84594861,9.243735752,46.22934789,-16.28147424,BF535,1B,F,16/01/2015,42020,40726,1294,1,
CS030416_rlc.xlsx,WSK1027_BF535,0.38,16.27673712,10.10215238,45.00537899,-16.62117784,BF535,1B,F,03/07/2015,42188,40726,1462,1,
hm022615qc,WSK022/BF561,0.631,16.71570498,10.35641941,45.47692885,-17.48169128,BF561,1B,F,19/09/2013,41536,41019,517,1,
hm022415qc,WSK136/BF561,0.779,17.50340656,10.25857805,48.60887371,-17.21751819,BF561,1B,F,15/11/2013,41593,41019,574,1,
cs021216rlc.xlsx,WSK339_BF561,0.9495,16.72782648,10.10062256,44.35018746,-16.8784678,BF561,1B,F,03/07/2014,41823,41019,804,1,
cs021216rlc.xlsx,WSK410_BF561,0.9467,17.0941352,9.87769336,44.41179501,-16.50657109,BF561,1B,F,03/09/2014,41885,41019,866,1,
CS021116rlc.xlsx,WSK843_BF561,0.6242,11.53369583,10.01219277,32.12973588,-16.67898444,BF561,1B,F,16/01/2015,42020,41019,1001,1,
hm022415qc,WSK144/BF566,0.789,19.68222918,10.68056608,53.14152964,-16.85267698,BF566,1B,F,15/11/2013,41593,41019,574,1,
cs021216rlc.xlsx,WSK336_BF566,0.572,16.98949098,9.775219677,46.34935319,-17.18312935,BF566,1B,F,03/07/2014,41823,41019,804,1,
cs021216rlc.xlsx,WSK415_BF566,1.0915,17.06861912,9.524606647,43.93107339,-16.64129937,BF566,1B,F,03/09/2014,41885,41019,866,1,
hm022415qc,WSK135/BF589,0.655,17.02830195,11.49467573,45.85260255,-17.40716578,BF589,1B,F,15/11/2013,41593,41087,506,1,
cs021216rlc.xlsx,WSK338_BF589,1.2085,17.09893187,10.35835613,44.3237971,-17.61353628,BF589,1B,F,03/07/2014,41823,41087,736,1,
cs021216rlc.xlsx,WSK407_BF589,1.5715,16.83568214,10.20811576,43.38094307,-16.90494217,BF589,1B,F,03/09/2014,41885,41087,798,1,
hm022415qc,WSK141/BF593,0.695,17.33870969,11.117518,47.11927365,-17.54816326,BF593,1B,F,15/11/2013,41593,41169,424,1,
cs021216rlc.xlsx,WSK335_BF593,1.2009,17.08115453,10.14581169,44.59013675,-17.11322895,BF593,1B,F,03/07/2014,41823,41169,654,1,
cs021216rlc.xlsx,WSK409_BF593,1.098,16.69149747,9.619421313,43.68564874,-16.51302551,BF593,1B,F,03/09/2014,41885,41169,716,1,
cs021216rlc.xlsx,WSK844_BF593,1.4765,16.82732405,9.902321026,43.68402058,-16.83982394,BF593,1B,F,16/01/2015,42020,41169,851,1,
hm031115qcr,WSK294/BF622,0.734,16.58925047,10.69565972,45.1441185,-17.00261085,BF622,1B,F,29/05/2014,41788,41458,330,1,
cs021216rlc.xlsx,WSK340_BF622,0.7864,16.97072153,10.45873627,45.76923952,-17.59365051,BF622,1B,F,03/07/2014,41823,41458,365,1,
cs021216rlc.xlsx,WSK414_BF622,1.2768,16.84247845,9.871633388,43.36186472,-17.00826736,BF622,1B,F,03/09/2014,41885,41458,427,1,
cs021216rlc.xlsx,WSK333_BF627,0.8118,16.99115169,10.52483264,45.64496589,-17.89492296,BF627,1B,F,03/07/2014,41823,41458,365,1,
cs021216rlc.xlsx,WSK413_BF627,1.1233,16.89389807,9.972757785,43.6109898,-16.8052481,BF627,1B,F,03/09/2014,41885,41458,427,1,
CS031716_rlc.xlsx,WSK839_BF627,0.872,17.02000323,9.980191404,45.3670606,-16.41746806,BF627,1B,F,16/01/2015,42020,41458,562,1,
hm022415qc,WSK134/BF639,0.309,17.27784936,11.45318231,47.31204208,-18.17518755,BF639,1B,F,15/11/2013,41593,41557,36,1,
HM031015qc,WSK140/BF640,0.262,16.55935058,11.34338835,46.25367045,-18.20522973,BF640,1B,F,15/11/2013,41593,41557,36,1,
cs031816_rlc.xlsx,WSK316_BF641,0.6351,16.56970146,11.12153033,45.89113186,-17.07349327,BF641,1B,F,16/06/2014,41806,41771,35,1,
CS031716_rlc.xlsx,WSK356_BF644,0.5005,16.34145814,10.48325863,45.50813541,-16.85417383,BF644,1B,F,11/07/2014,41831,41800,31,1,
CS031716_rlc.xlsx,WSK357_BF645,0.4249,16.21283195,10.49347632,45.49367902,-17.00991306,BF645,1B,F,11/07/2014,41831,41800,31,1,
CS031716_rlc.xlsx,WSK359_BF647,0.5861,16.46766969,10.54951719,45.17492857,-17.03157808,BF647,1B,F,11/07/2014,41831,41800,31,1,
CS031716_rlc.xlsx,WSK838_BF647,0.6055,15.92685736,9.753251247,43.25585484,-17.10076321,BF647,1B,F,16/01/2015,42020,41800,220,1,
CS030416_rlc.xlsx,WSK1029_BF647,0.5224,16.23033766,11.08984829,44.37072658,-16.93488958,BF647,1B,F,03/07/2015,42188,41800,388,1,
CS021116rlc.xlsx,WSK899_BF659,0.7395,16.90117994,11.66146098,45.69779819,-18.08145373,BF659,1B,F,24/04/2015,42118,41911,207,1,
CS030416_rlc.xlsx,WSK1026_BF659,0.2424,15.95408149,10.91817346,45.71802694,-17.82459348,BF659,1B,F,03/07/2015,42188,41911,277,1,
CS021116rlc.xlsx,WSK912_BF660,0.8393,17.36637489,11.40581134,43.91030684,-18.32741217,BF660,1B,F,24/04/2015,42118,41911,207,1,
CS021116rlc.xlsx,WSK900_BF661,0.5244,17.09900298,11.59328914,45.78715136,-18.69427706,BF661,1B,F,24/04/2015,42118,41911,207,1,
cs021216rlc.xlsx,WSK465_BF669,0.7408,16.92852042,10.63517668,45.78445211,-18.11211633,BF669,1B,F,06/11/2014,41949,41911,38,1,
CS021116rlc.xlsx,WSK902_BF669,0.7973,16.97052607,11.42052308,44.5830431,-18.07244512,BF669,1B,F,24/04/2015,42118,41911,207,1,
CS030416_rlc.xlsx,WSK1031_BF669,1.071,15.32926747,11.40189028,41.17833687,-17.37631511,BF669,1B,F,03/07/2015,42188,41911,277,1,
cs021216rlc.xlsx,WSK467_BF671,0.9437,15.06727371,10.58486551,42.81343232,-18.11762152,BF671,1B,F,06/11/2014,41949,41911,38,1,
CS021116rlc.xlsx,WSK901_BF671,0.965,17.17006127,10.61224903,44.20479997,-17.83199869,BF671,1B,F,24/04/2015,42118,41911,207,1,
CS031716_rlc.xlsx,WSK469_BF673,1.1805,15.99217203,11.06360342,43.37147835,-17.70452959,BF673,1B,F,06/11/2014,41949,41911,38,1,
CS031716_rlc.xlsx,WSK470_BF674,1.3389,15.66439001,11.06325078,42.67684145,-17.7543432,BF674,1B,F,06/11/2014,41949,41911,38,1,
CS031716_rlc.xlsx,WSK907_BF674,1.6217,16.82942964,11.34120073,42.78339038,-17.78681272,BF674,1B,F,24/05/2015,42148,41911,237,1,
CS030416_rlc.xlsx,WSK1025_BF674,1.3565,16.31302951,11.23127593,42.14302182,-16.79006373,BF674,1B,F,03/07/2015,42188,41911,277,1,
cs031816_rlc.xlsx,WSK892_BF680,1.0678,16.37948095,11.03755615,44.16492686,-17.04224376,BF680,1B,F,30/03/2015,42093,42056,37,1,
cs031816_rlc.xlsx,WSK979_BF691,0.676,16.21268581,11.47559908,44.08131781,-17.32682642,BF691,1B,F,19/06/2015,42174,42135,39,1,
cs031816_rlc.xlsx,WSK983_BF695,0.8449,16.62837597,11.27827733,44.25746254,-17.15828366,BF695,1B,F,19/06/2015,42174,42135,39,1,
cs031816_rlc.xlsx,WSK984_BF696,0.6343,17.77105888,11.09187963,47.22260551,-17.13550223,BF696,1B,F,19/06/2015,42174,42135,39,1,
hm022615qc,WSK024/BM216,0.58,17.53136532,10.0836571,47.80634773,-16.82474156,BM216,1B,M,09/10/2013,41556,38073,3483,1,
HM031015qc,WSK108/BM310,0.679,16.93275562,10.02830936,47.13190874,-17.21242163,BM310,1B,M,11/11/2013,41589,38918,2671,1,
cs021216rlc.xlsx,WSK412_BM436,0.9377,17.11461456,10.10362624,45.51454598,-16.61075754,BM436,1B,M,03/09/2014,41885,39897,1988,1,
cs021216rlc.xlsx,WSK412_BM436,0.5028,17.37156937,9.664589392,46.17062985,-16.31097752,BM436,1B,M,03/09/2014,41885,39897,1988,1,
CS021116rlc.xlsx,WSK927_BM436,0.6529,16.26413837,9.839171619,44.44864604,-16.77285786,BM436,1B,M,30/04/2015,42124,39897,2227,1,
HM031015qc,WSK025/BM438,0.673,16.47659234,10.07097275,44.82855388,-16.86072247,BM438,1B,M,09/10/2013,41556,39897,1659,1,
CS021116rlc.xlsx,WSK842_BM438,0.6148,16.62223013,9.187374765,44.81795041,-15.96222531,BM438,1B,M,16/01/2015,42020,39897,2123,1,
cs021216rlc.xlsx,WSK842_BM438,0.9742,17.25923715,9.801305442,44.53470471,-17.25845721,BM438,1B,M,16/01/2015,42020,39897,2123,1,
CS021116rlc.xlsx,WSK929_BM438,0.6384,16.02742522,10.28478024,43.97843326,-17.17040046,BM438,1B,M,30/04/2015,42124,39897,2227,1,
CS021116rlc.xlsx,WSK933_BM455,1.0264,16.35192533,10.29783536,42.55654465,-16.25027187,BM455,1B,M,30/04/2015,42124,39984,2140,1,
CS021116rlc.xlsx,WSK931_BM558,0.9294,14.87927194,10.6339623,39.41201278,-16.91877654,BM558,1B,M,30/04/2015,42124,41019,1105,1,
hm022615qc,WSK023/BM362,0.696,17.68202848,10.64117125,47.86913038,-16.73933928,BM562,1B,M,09/10/2013,41556,41019,537,1,
CS021116rlc.xlsx,WSK928_BM564,0.8311,16.19496952,10.04998013,43.39631147,-16.75831221,BM564,1B,M,30/04/2015,42124,41019,1105,1,
hm031115qcr,WSK292/BM620,1.04,16.96764106,10.55639328,45.18038457,-16.1615363,BM620,1B,M,29/05/2014,41788,41458,330,1,
HM031015qc,WSK143/BM635,0.369,16.3730608,11.03603091,45.42013481,-18.11310623,BM635,1B,M,15/11/2013,41593,41557,36,1,
hm022415qc,WSK137/BM637,0.469,17.98280537,10.71023153,47.88505039,-18.09488546,BM637,1B,M,15/11/2013,41593,41557,36,1,
hm031115qcr,WSK293/BM637,0.68,16.63069724,10.09020556,45.49023266,-17.03823683,BM637,1B,M,29/05/2014,41788,41557,231,1,
CS031716_rlc.xlsx,WSK337_BM637,0.7191,16.75547586,9.987567449,45.55167951,-16.99517043,BM637,1B,M,03/07/2014,41823,41557,266,1,
hm022415qc,WSK139/BM638,0.357,17.30059959,11.27066177,48.07711837,-18.68349033,BM638,1B,M,15/11/2013,41593,41557,36,1,
hm031115qcr,WSK295/BM638,0.614,16.41818351,10.60273241,44.66764717,-17.37342695,BM638,1B,M,29/05/2014,41788,41557,231,1,
CS021116rlc.xlsx,WSK930_BM638,1.0028,16.07009928,11.17558883,43.13187664,-17.18959498,BM638,1B,M,30/04/2015,42124,41557,567,1,
CS031716_rlc.xlsx,WSK354_BM642,0.6263,16.55688204,10.61584636,45.58768923,-17.04532492,BM642,1B,M,11/07/2014,41831,41800,31,1,
cs021216rlc.xlsx,WSK355_BM643,0.8935,16.33897971,10.56680154,43.79168048,-17.22650578,BM643,1B,M,11/07/2014,41831,41800,31,1,
CS031716_rlc.xlsx,WSK845_BM643,1.1606,17.13246178,9.90918584,45.21082365,-17.3087908,BM643,1B,M,16/01/2015,42020,41800,220,1,
CS021116rlc.xlsx,WSK932_BM643,0.7688,16.30684127,10.80649129,44.22037867,-17.15086002,BM643,1B,M,30/04/2015,42124,41800,324,1,
CS031716_rlc.xlsx,WSK358_BM646,0.7305,16.56519485,10.79784839,44.87616545,-17.03557643,BM646,1B,M,11/07/2014,41831,41800,31,1,
CS031716_rlc.xlsx,WSK430_BM653,0.7802,16.51386482,10.39663283,44.29996489,-17.26923811,BM653,1B,M,09/09/2014,41891,41845,46,1,
CS021116rlc.xlsx,WSK913_BM653,0.809,17.20038271,10.78241003,45.73384995,-17.15729253,BM653,1B,M,24/04/2015,42118,41845,273,1,
CS031716_rlc.xlsx,WSK431_BM654,0.7831,16.54895722,10.6088694,44.77823359,-17.45589034,BM654,1B,M,09/09/2014,41891,41845,46,1,
CS031716_rlc.xlsx,WSK459_BM662,0.6985,16.28189229,10.85050429,43.88442388,-17.6537682,BM662,1B,M,05/11/2014,41948,41911,37,1,
CS031716_rlc.xlsx,WSK898_BM662,1.4072,16.38782444,10.60456359,42.7624637,-17.13157547,BM662,1B,M,24/04/2015,42118,41911,207,1,
CS021116rlc.xlsx,WSK908_BM663,0.804,17.0449315,10.98410998,44.84376563,-17.84100938,BM663,1B,M,24/04/2015,42118,41911,207,1,
cs021216rlc.xlsx,WSK460_BM664,0.4636,15.84279546,10.89901642,44.88830829,-18.43486746,BM664,1B,M,05/11/2014,41948,41911,37,1,
CS021116rlc.xlsx,WSK904_BM664,0.5357,16.48202035,11.57774059,45.64593518,-18.48891033,BM664,1B,M,24/04/2015,42118,41911,207,1,
CS031716_rlc.xlsx,WSK461_BM665,0.4527,16.67477723,10.96138044,45.63742719,-17.62920836,BM665,1B,M,05/11/2014,41948,41911,37,1,
CS021116rlc.xlsx,WSK905_BM665,0.8011,16.79331259,11.17553673,44.79821901,-17.92309429,BM665,1B,M,24/04/2015,42118,41911,207,1,
CS030416_rlc.xlsx,WSK1204_BM665,1.387,16.07826738,10.39393357,42.91693748,-16.5028242,BM665,1B,M,07/10/2015,42284,41911,373,1,
CS031716_rlc.xlsx,WSK462_BM666,0.605,16.41122561,11.041819,44.28362279,-17.45965147,BM666,1B,M,05/11/2014,41948,41911,37,1,
CS021116rlc.xlsx,WSK911_BM666,0.7282,16.86199829,10.90586566,45.40981302,-17.65009066,BM666,1B,M,24/04/2015,42118,41911,207,1,
CS021116rlc.xlsx,WSK906_BM667,0.7097,15.61915197,10.5963556,42.80480456,-18.35839489,BM667,1B,M,24/04/2015,42118,41911,207,1,
CS030416_rlc.xlsx,WSK1094_BM667,1.2542,16.31050828,10.83876955,42.9349718,-16.96383779,BM667,1B,M,07/10/2015,42284,41911,373,1,
CS031716_rlc.xlsx,WSK464_BM668,0.7404,16.62220137,11.21775225,44.28277972,-17.4670286,BM668,1B,M,05/11/2014,41948,41911,37,1,
CS031716_rlc.xlsx,WSK910_BM668,0.8292,16.71682031,11.22308274,44.0521398,-17.62871488,BM668,1B,M,24/04/2015,42118,41911,207,1,
cs021216rlc.xlsx,WSK466_BM670,1.1324,16.37371035,10.74490085,43.4520322,-17.50362639,BM670,1B,M,06/11/2014,41949,41911,38,1,
CS021116rlc.xlsx,WSK909_BM670,0.8406,16.69421596,11.00993646,42.82753403,-18.18876382,BM670,1B,M,24/04/2015,42118,41911,207,1,
CS031716_rlc.xlsx,WSK468_BM672,0.6036,15.71004252,10.94335333,43.89894832,-17.61954062,BM672,1B,M,06/11/2014,41949,41911,38,1,
CS021116rlc.xlsx,WSK903_BM672,0.6436,17.31303632,10.9530978,46.45273641,-17.81518789,BM672,1B,M,24/04/2015,42118,41911,207,1,
cs031816_rlc.xlsx,WSK891_BM679,0.9856,15.76429986,10.92292113,43.2967735,-16.98366517,BM679,1B,M,30/03/2015,42093,42056,37,1,
cs021616rlc.xlsx,WSK893_BM681,0.5941,16.269922,11.00271453,44.11304599,-17.25539572,BM681,1B,M,20/03/2015,42083,42056,27,1,
cs031816_rlc.xlsx,WSK894_BM682,0.8555,15.71234491,11.07423573,43.64264671,-17.34894201,BM682,1B,M,30/03/2015,42093,42056,37,1,
cs031816_rlc.xlsx,WSK980_BM692,1.0337,17.1922939,11.13671485,45.64943367,-16.87970232,BM692,1B,M,19/06/2015,42174,42135,39,1,
cs031816_rlc.xlsx,WSK981_BM693,0.9766,17.27202291,11.06690428,45.93726874,-17.01446233,BM693,1B,M,19/06/2015,42174,42135,39,1,
cs031816_rlc.xlsx,WSK982_BM694,0.3888,17.61560606,11.01098047,48.2479052,-17.21957787,BM694,1B,M,19/06/2015,42174,42135,39,1,
cs031816_rlc.xlsx,WSK985_BM697,1.1399,15.6633606,11.39425558,41.09152387,-17.09464737,BM697,1B,M,19/06/2015,42174,42135,39,1,
cs031816_rlc.xlsx,WSK1043_BM704,1.0052,16.5201642,11.20262488,43.81607556,-17.17621094,BM704,1B,M,25/08/2015,42241,42207,34,1,
cs031816_rlc.xlsx,WSK1044_BM705,0.7833,16.20492669,11.30224178,43.54704658,-17.43350701,BM705,1B,M,25/08/2015,42241,42207,34,1,
HM031015qc,WSK041/DF139,0.521,16.98757614,12.34920761,45.94996464,-17.44363163,DF139,11,F,23/10/2013,41570,39732,1838,1,
HM031015qc,WSK043/DF169,0.641,16.85392113,12.50236602,44.44222617,-17.94350308,DF169,11,F,23/10/2013,41570,40310,1260,1,
HM031015qc,WSK039/DF190,0.681,16.32558143,11.74316905,45.22793698,-17.80424703,DF190,11,F,23/10/2013,41570,40838,732,1,
CS021116rlc.xlsx,WSK361_DF190,0.5294,16.71696768,12.42690184,46.87563071,-18.07169866,DF190,11,F,15/07/2014,41835,40838,997,1,
cs021216rlc.xlsx,WSK454_DF190,0.932,17.17462119,11.28728544,45.3166446,-17.11483328,DF190,11,F,12/09/2014,41894,40838,1056,1,
cs021616rlc.xlsx,WSK941_DF190,0.66,16.33569057,11.68629277,44.32063087,-17.79143978,DF190,11,F,12/05/2015,42136,40838,1298,1,
HM031015qc,WSK040/DF200,0.472,16.55133042,12.48900244,44.82701504,-17.40432302,DF200,11,F,23/10/2013,41570,41045,525,1,
CS030416_rlc.xlsx,WSK362_DF200,1.2941,16.43769984,12.31844112,43.01857773,-17.20328755,DF200,11,F,15/07/2014,41835,41045,790,1,
CS030416_rlc.xlsx,WSK448_DF200,1.1233,16.51039039,11.10612027,43.71576579,-16.43307093,DF200,11,F,12/09/2014,41894,41045,849,1,
cs021616rlc.xlsx,WSK514_DF200,0.798,16.53727105,10.93085397,44.50082542,-15.63343735,DF200,11,F,10/01/2015,42014,41045,969,1,
cs021616rlc.xlsx,WSK516_DF200,0.6745,11.92296612,10.91879905,41.05463838,-18.79209587,DF200,11,F,10/01/2015,42014,41045,969,1,
cs021616rlc.xlsx,WSK942_DF200,0.653,12.84786529,11.28091823,35.42004145,-17.40753436,DF200,11,F,12/05/2015,42136,41045,1091,1,
CS030416_rlc.xlsx,WSK1110_DF200,0.724,16.69383432,10.68426104,44.88014188,-16.11375652,DF200,11,F,17/09/2015,42264,41045,1219,1,
HM031015qc,WSK042/DF201,0.676,16.97632369,12.26374451,45.25972761,-17.30488948,DF201,11,F,23/10/2013,41570,41045,525,1,
CS021116rlc.xlsx,WSK360_DF201,1.3636,16.79244288,12.89638355,44.51090136,-17.52883159,DF201,11,F,15/07/2014,41835,41045,790,1,
CS021116rlc.xlsx,WSK446_DF201,0.7653,17.18824926,11.25642498,45.68599215,-16.90753056,DF201,11,F,12/09/2014,41894,41045,849,1,
cs021216rlc.xlsx,WSK515_DF201,0.5699,16.69207318,10.73695243,45.67955068,-17.29440242,DF201,11,F,10/01/2015,42014,41045,969,1,
CS021116rlc.xlsx,WSK944_DF201,0.8579,16.0490976,12.07886685,43.29276422,-18.10670097,DF201,11,F,12/05/2015,42136,41045,1091,1,
HM031015qc,WSK044/DF208,0.482,16.76057351,12.61527091,45.21163544,-17.56234709,DF208,11,F,23/10/2013,41570,41045,525,1,
cs021616rlc.xlsx,WSK508_DF208,0.743,16.11536835,10.38591062,43.34177585,-16.31588952,DF208,11,F,10/01/2015,42014,41045,969,1,
cs021616rlc.xlsx,WSK940_DF208,0.753,16.24528423,11.50126435,44.25956859,-17.14388501,DF208,11,F,12/05/2015,42136,41045,1091,1,
HM031015qc,WSK038/DF216,0.299,15.86896134,12.14977818,45.56948172,-18.27409049,DF216,11,F,23/10/2013,41570,41188,382,1,
hm022615qc,WSK052/DM222,0.472,17.43110828,11.94259111,44.87466684,-18.64371967,DF222,11,F,23/10/2013,41570,41451,119,1,
cs021216rlc.xlsx,WSK299_DF222,1.1708,16.5141867,12.4721906,44.38441541,-18.79345357,DF222,11,F,11/06/2014,41801,41451,350,1,
CS021116rlc.xlsx,WSK440_DF222,1.229,16.09768025,12.21930282,43.17068161,-17.4634255,DF222,11,F,12/09/2014,41894,41451,443,1,
hm022415qc,WSK055/DF223,0.597,15.73495503,12.60181376,43.65854159,-18.31310328,DF223,11,F,23/10/2013,41570,41451,119,1,
cs021216rlc.xlsx,WSK305_DF223,0.9546,16.50850714,13.01631788,44.44055884,-18.59312501,DF223,11,F,11/06/2014,41801,41451,350,1,
cs021216rlc.xlsx,WSK521_DF223,1.4028,15.65050979,11.62687063,42.51403026,-17.38152199,DF223,11,F,12/01/2015,42016,41451,565,1,
cs021216rlc.xlsx,WSK939_DF223,0.8983,16.61187254,12.09745938,45.14436039,-17.84528336,DF223,11,F,12/05/2015,42136,41451,685,1,
cs021216rlc.xlsx,WSK1093_DF223,1.1287,16.15922164,12.0895107,43.08362804,-17.43814275,DF223,11,F,17/09/2015,42264,41451,813,1,
