source.file,sample.id,sample.weight,n.prop,n15,c.prop,c13,indiv.id,pack,sex,sample.date,sample.dateN,birth.date,indiv.age,age.accurate,
HM031015qc,WSK058/DF225,0.626,15.34028016,13.02222657,43.06388236,-19.03048248,DF225,11,F,24/10/2013,41571,41451,120,1,
HM031015qc,WSK059/DF226,0.463,9.34576113,11.012385,38.75491681,-20.27315787,DF226,11,F,24/10/2013,41571,41451,120,1,
hm022415qc,WSK145/D227,0.355,17.25752819,12.00667098,47.33529418,-18.25344703,DF227,11,F,16/11/2013,41594,41551,43,1,
hm022415qc,TWSK001/DF228,0.491,16.69775575,12.54821327,46.16894036,-18.32169153,DF228,11,F,16/11/2013,41594,41551,43,1,
hm022415qc,WSK197/DF229,0.519,17.35481636,12.63685877,46.73191865,-18.04709924,DF229,11,F,16/11/2013,41594,41551,43,1,
hm022615qc,WSK165/DF235,0.253,18.02348956,12.18029836,48.32574135,-17.86187509,DF235,11,F,09/01/2014,41648,41620,28,1,
CS021116rlc.xlsx,WSK314_DM126,0.7002,13.18185873,12.34089943,36.22606193,-18.53104517,DM126,11,M,13/06/2014,41803,39576,2227,1,
cs021216rlc.xlsx,WSK447_DM126,0.841,15.29959077,11.28010565,42.62872898,-17.22175976,DM126,11,M,12/09/2014,41894,39576,2318,1,
HM031015qc,WSK027/DM165,0.693,15.49607803,10.92564037,43.19255726,-17.19593699,DM165,11,M,21/10/2013,41568,40100,1468,1,
cs031816_rlc.xlsx,WSK302_DM165,0.7245,17.13285657,11.74137278,45.88033848,-17.31341144,DM165,11,M,11/06/2014,41801,40100,1701,1,
CS030416_rlc.xlsx,WSK452_DM165,1.0498,16.4159766,11.47823899,42.71728766,-16.84663089,DM165,11,M,12/09/2014,41894,40100,1794,1,
CS030416_rlc.xlsx,WSK523_DM165,1.7548,15.83538122,11.72952718,41.29863317,-17.03536015,DM165,11,M,12/01/2015,42016,40100,1916,1,
cs021616rlc.xlsx,WSK943_DM165,0.7218,6.631638441,11.6916443,18.53957444,-18.32103159,DM165,11,M,12/05/2015,42136,40100,2036,1,
HM031015qc,WSK026/DM168,0.4,15.74735751,11.66861956,44.39233022,-17.19935725,DM168,11,M,21/10/2013,41568,40175,1393,1,
cs031816_rlc.xlsx,WSK304_DM168,0.5049,16.75347021,12.02665288,46.86865518,-17.54596659,DM168,11,M,11/06/2014,41801,40175,1626,1,
cs031816_rlc.xlsx,WSK445_DM168,1.0732,17.44996674,11.11005052,46.75560765,-15.77809857,DM168,11,M,16/09/2014,41898,40175,1723,1,
hm022615qc,WSK066/DM170,0.652,15.6433642,11.57637876,42.5863653,-17.03999746,DM170,11,M,24/10/2013,41571,40310,1261,1,
cs021216rlc.xlsx,WSK308_DM170,0.5325,16.11882863,11.82307261,45.22200714,-17.76610248,DM170,11,M,13/06/2014,41803,40310,1493,1,
CS021116rlc.xlsx,WSK443_DM170,0.8274,15.60564655,11.12900211,42.66983486,-16.21694477,DM170,11,M,12/09/2014,41894,40310,1584,1,
HM031015qc,WSK060/DM171,0.676,10.82511319,11.37913864,38.92347444,-19.35246313,DM171,11,M,24/10/2013,41571,40310,1261,1,
CS021116rlc.xlsx,WSK300_DM171,0.8613,16.62749489,12.35213158,45.70933581,-18.42687455,DM171,11,M,11/06/2014,41801,40310,1491,1,
CS021116rlc.xlsx,WSK438_DM171,0.8132,16.66561513,11.93344597,45.17359634,-17.54754743,DM171,11,M,12/09/2014,41894,40310,1584,1,
cs021616rlc.xlsx,WSK510_DM171,0.874,14.51393751,11.51581931,39.48814844,-17.68928908,DM171,11,M,10/01/2015,42014,40310,1704,1,
cs021616rlc.xlsx,WSK510_DM171,0.6076,16.93870395,11.48917875,46.1412964,-17.73793283,DM171,11,M,10/01/2015,42014,40310,1704,1,
CS021116rlc.xlsx,WSK952_DM171,0.8507,19.14384002,12.27507823,49.26729293,-18.96679792,DM171,11,M,13/05/2015,42137,40310,1827,1,
cs021216rlc.xlsx,WSK1101_DM171,1.6264,15.38821091,11.75807904,41.34849547,-17.89465733,DM171,11,M,17/09/2015,42264,40310,1954,1,
hm022615qc,WSK065/DM179,0.519,17.24371633,11.40757443,46.9772363,-17.34096225,DM179,11,M,24/10/2013,41571,40382,1189,1,
CS030416_rlc.xlsx,WSK307_DM179,0.9152,16.11883397,11.67881543,43.45862974,-17.36192442,DM179,11,M,13/06/2014,41803,40382,1421,1,
CS030416_rlc.xlsx,WSK444_DM179,1.5211,16.58054153,11.45650565,43.05697541,-16.72671983,DM179,11,M,12/09/2014,41894,40382,1512,1,
CS030416_rlc.xlsx,WSK524_DM179,0.7079,15.56718875,10.63413222,42.56004049,-16.87250729,DM179,11,M,12/01/2015,42016,40382,1634,1,
CS030416_rlc.xlsx,WSK954_DM179,0.9601,15.27286657,11.18824715,41.12344908,-17.08726904,DM179,11,M,13/05/2015,42137,40382,1755,1,
CS030416_rlc.xlsx,WSK1102_DM179,1.0779,15.55416549,11.15524312,42.28000778,-16.32715548,DM179,11,M,17/09/2015,42264,40382,1882,1,
hm022615qc,WSK050/DM180,0.536,17.18986278,11.37277576,45.67117405,-17.54780076,DM180,11,M,23/10/2013,41570,40382,1188,1,
CS021116rlc.xlsx,WSK301_DM180,0.7958,16.91880066,11.37306411,45.46536971,-16.80599828,DM180,11,M,11/06/2014,41801,40382,1419,1,
CS021116rlc.xlsx,WSK444_DM180,1.0555,16.98611512,10.9789792,44.70644417,-15.91124398,DM180,11,M,12/09/2014,41894,40382,1512,1,
cs021216rlc.xlsx,WSK513_DM180,1.5426,14.12747074,10.52234025,40.75950246,-17.00567679,DM180,11,M,10/01/2015,42014,40382,1632,1,
CS021116rlc.xlsx,WSK948_DM180,0.6953,15.98165114,11.36119537,44.02132346,-16.97123509,DM180,11,M,12/05/2015,42136,40382,1754,1,
cs021216rlc.xlsx,WSK315_DM189,0.9118,16.47240946,12.01569346,44.26472596,-17.79874973,DM189,11,M,13/06/2014,41803,40757,1046,1,
CS021116rlc.xlsx,WSK434_DM189,0.9593,16.40971062,11.52925543,44.64319631,-16.95033968,DM189,11,M,12/09/2014,41894,40757,1137,1,
cs021216rlc.xlsx,WSK520_DM189,1.1536,16.0792611,11.10517777,43.50403203,-17.33488138,DM189,11,M,12/01/2015,42016,40757,1259,1,
cs021216rlc.xlsx,WSK1094_DM189,0.8652,14.73505817,11.54048897,41.56260607,-17.54821027,DM189,11,M,17/09/2015,42264,40757,1507,1,
HM031015qc,WSK047/DM192,0.484,14.66514137,11.77731036,42.25868083,-17.94739828,DM192,11,M,23/10/2013,41570,40838,732,1,
CS021116rlc.xlsx,WSK297_DM192,0.8263,16.57590249,12.4788648,45.34284193,-18.0635208,DM192,11,M,11/06/2014,41801,40838,963,1,
cs021216rlc.xlsx,WSK455_DM192,0.6669,16.87639052,11.30280701,45.8661491,-17.12905068,DM192,11,M,12/09/2014,41894,40838,1056,1,
cs021616rlc.xlsx,WSK509_DM192,0.648,14.37054496,11.40067696,42.30136749,-18.50524983,DM192,11,M,10/01/2015,42014,40838,1176,1,
CS030416_rlc.xlsx,WSK517_DM192,1.0164,16.15539595,11.27710006,42.99520138,-17.28112088,DM192,11,M,12/01/2015,42016,40838,1178,1,
CS021116rlc.xlsx,WSK953_DM192,0.8705,15.40033387,12.24924001,42.21077075,-17.87697609,DM192,11,M,13/05/2015,42137,40838,1299,1,
HM031015qc,WSK063/DM193,0.763,15.32892439,11.7969969,43.79919436,-17.29734317,DM193,11,M,24/10/2013,41571,40838,733,1,
cs021616rlc.xlsx,WSK309_DM193,0.8944,16.41146458,11.9965389,44.8378904,-18.02934004,DM193,11,M,13/06/2014,41803,40838,965,1,
CS030416_rlc.xlsx,WSK433_DM193,0.9999,15.94669012,11.43427626,42.87185332,-17.0926873,DM193,11,M,12/09/2014,41894,40838,1056,1,
CS030416_rlc.xlsx,WSK950_DM193,1.4156,16.26357412,12.15946302,43.06888276,-18.00232031,DM193,11,M,13/05/2015,42137,40838,1299,1,
HM031015qc,WSK062/DM194,0.603,15.63940314,11.72674925,44.54141662,-17.65669467,DM194,11,M,24/10/2013,41571,40838,733,1,
CS030416_rlc.xlsx,WSK442_DM194,0.7707,14.49102322,11.24720435,40.75559771,-17.59015347,DM194,11,M,12/09/2014,41894,40838,1056,1,
cs031816_rlc.xlsx,WSK526_DM194,0.9935,16.76957222,11.32410044,45.30494829,-16.90622426,DM194,11,M,12/01/2015,42016,40838,1178,1,
CS030416_rlc.xlsx,WSK1098_DM194,1.8045,14.23841443,11.95680494,38.00260954,-17.67148434,DM194,11,M,17/09/2015,42264,40838,1426,1,
hm022615qc,WSK051/DM190,0.257,16.55740704,11.50380018,46.02940171,-17.65885874,DM198,11,M,23/10/2013,41570,41045,525,1,
cs021616rlc.xlsx,WSK310_DM198,0.965,16.62045098,12.30642232,44.73367331,-17.80626149,DM198,11,M,13/06/2014,41803,41045,758,1,
CS030416_rlc.xlsx,WSK441_DM198,1.6618,16.30465601,11.56048046,42.75000334,-16.35959229,DM198,11,M,12/09/2014,41894,41045,849,1,
cs021616rlc.xlsx,WSK949_DM198,0.6167,16.24750905,11.77662907,44.51460392,-18.05418546,DM198,11,M,13/05/2015,42137,41045,1092,1,
CS030416_rlc.xlsx,WSK1100_DM198,1.8291,16.31107703,12.17071583,42.24472048,-17.04624063,DM198,11,M,17/09/2015,42264,41045,1219,1,
HM031015qc,WSK046/DM204,0.345,16.32377287,12.71344717,44.85064908,-18.05310221,DM204,11,M,23/10/2013,41570,41045,525,1,
CS030416_rlc.xlsx,WSK296_DM204,1.2338,16.03804377,12.23003523,42.89264914,-18.18813966,DM204,11,M,11/06/2014,41801,41045,756,1,
CS030416_rlc.xlsx,WSK436_DM204,1.4421,16.25290467,11.69432926,42.83100403,-17.34012398,DM204,11,M,12/09/2014,41894,41045,849,1,
cs021616rlc.xlsx,WSK946_DM204,0.9311,16.18987253,11.78358588,43.93047475,-18.17982262,DM204,11,M,12/05/2015,42136,41045,1091,1,
CS030416_rlc.xlsx,WSK1103_DM204,0.9834,15.2271091,11.72840051,41.38296423,-17.59959395,DM204,11,M,17/09/2015,42264,41045,1219,1,
hm022615qc,WSK064/DM206,0.707,16.42307871,11.66711958,45.78173312,-17.2466006,DM206,11,M,24/10/2013,41571,41045,526,1,
cs021216rlc.xlsx,WSK306_DM206,1.0047,16.33427717,12.16742338,43.66945244,-17.97854868,DM206,11,M,13/06/2014,41803,41045,758,1,
hm022615qc,WSK049/DM209,0.538,14.6573967,11.45604139,41.43954719,-17.7491372,DM209,11,M,23/10/2013,41570,41045,525,1,
cs021616rlc.xlsx,WSK312_DM209,0.9016,15.77244666,11.54801607,43.2941488,-17.60235394,DM209,11,M,13/06/2014,41803,41045,758,1,
CS021116rlc.xlsx,WSK450_DM209,1.3391,16.46386179,11.3756496,42.81775244,-16.8977335,DM209,11,M,12/09/2014,41894,41045,849,1,
cs021216rlc.xlsx,WSK512_DM209,1.1472,14.72075692,10.82130131,41.92270844,-17.67686988,DM209,11,M,10/01/2015,42014,41045,969,1,
CS021116rlc.xlsx,WSK938_DM209,0.8142,16.55466271,12.10452418,45.20149024,-17.82678244,DM209,11,M,12/05/2015,42136,41045,1091,1,
cs021216rlc.xlsx,WSK1109_DM209,1.4154,16.31766816,11.49615438,42.58648749,-17.47251973,DM209,11,M,17/09/2015,42264,41045,1219,1,
CS030416_rlc.xlsx,WSK519_DM212,1.3863,15.73516769,12.13124531,42.02327753,-18.33056844,DM212,11,M,12/01/2014,41651,41188,463,1,
CS021116rlc.xlsx,WSK311_DM212,0.5599,21.89652918,13.31434111,58.93513512,-18.95423801,DM212,11,M,13/06/2014,41803,41188,615,1,
CS030416_rlc.xlsx,WSK432_DM212,1.6137,15.72064945,12.11552085,41.52491564,-17.68969207,DM212,11,M,12/09/2014,41894,41188,706,1,
CS030416_rlc.xlsx,WSK952_DM212,1.0079,15.47397123,12.01094548,42.00360535,-18.36984697,DM212,11,M,13/05/2015,42137,41188,949,1,
CS030416_rlc.xlsx,WSK1107_DM212,1.8167,15.86139526,12.53278565,41.77537156,-18.20793004,DM212,11,M,17/09/2015,42264,41188,1076,1,
HM031015qc,WSK048/DM213,0.366,14.1329518,12.4073222,38.99049593,-17.50835749,DM213,11,M,23/10/2013,41570,41188,382,1,
CS030416_rlc.xlsx,WSK298_DM213,0.8273,16.48944989,11.95458029,44.01815586,-17.78834729,DM213,11,M,11/06/2014,41801,41188,613,1,
CS030416_rlc.xlsx,WSK453_DM213,0.5022,16.46681665,11.43287319,44.61556034,-17.4351553,DM213,11,M,12/09/2014,41894,41188,706,1,
cs021616rlc.xlsx,WSK511_DM213,0.618,15.55218042,11.37385912,42.70002321,-17.14299443,DM213,11,M,10/01/2015,42014,41188,826,1,
cs021616rlc.xlsx,WSK945_DM213,1.2633,16.34740035,12.10801286,43.90739872,-18.00690295,DM213,11,M,12/05/2015,42136,41188,948,1,
CS030416_rlc.xlsx,WSK1031_DM213,0.9027,15.60780497,12.3748043,42.8061091,-16.3616091,DM213,11,M,21/07/2015,42206,41188,1018,1,
CS030416_rlc.xlsx,WSK1108_DM213,1.298,16.29116622,11.80234153,42.32321377,-17.14075362,DM213,11,M,17/09/2015,42264,41188,1076,1,
HM031015qc,WSK061/DM215,0.581,16.36588287,12.10079695,44.98785227,-17.73783583,DM215,11,M,24/10/2013,41571,41188,383,1,
cs031816_rlc.xlsx,WSK313_DM215,0.8706,17.28754093,12.44948075,46.62035341,-17.79796093,DM215,11,M,13/06/2014,41803,41188,615,1,
CS030416_rlc.xlsx,WSK437_DM215,0.8248,16.32188978,11.17589245,43.75387446,-16.93141393,DM215,11,M,12/09/2014,41894,41188,706,1,
CS030416_rlc.xlsx,WSK518_DM215,1.1383,16.05652397,11.64139261,42.61733773,-17.33986666,DM215,11,M,12/01/2015,42016,41188,828,1,
CS030416_rlc.xlsx,WSK1100_DM215,1.6995,15.77328823,12.14448054,41.69255478,-17.30931597,DM215,11,M,17/09/2015,42264,41188,1076,1,
HM031015qc,WSK045/DM220,0.648,16.68539904,13.07478058,44.91502372,-18.42528378,DM220,11,M,23/10/2013,41570,41380,190,1,
CS021116rlc.xlsx,WSK303_DM220,0.8532,16.84210105,12.26906235,45.19664961,-18.27622037,DM220,11,M,11/06/2014,41801,41380,421,1,
CS021116rlc.xlsx,WSK451_DM220,1.1476,16.90646395,11.58853399,43.93206639,-16.96641559,DM220,11,M,12/09/2014,41894,41380,514,1,
cs021216rlc.xlsx,WSK522_DM220,1.2913,16.37766245,11.21024462,42.96612284,-17.29635224,DM220,11,M,12/01/2015,42016,41380,636,1,
cs021616rlc.xlsx,WSK947_DM220,0.9812,16.22866778,12.09871517,43.57514508,-17.97728841,DM220,11,M,12/05/2015,42136,41380,756,1,
cs021216rlc.xlsx,WSK1095_DM220,0.6944,16.24268398,11.15853457,42.93598507,-17.32981844,DM220,11,M,17/09/2015,42264,41380,884,1,
HM031015qc,WSK057/DM224,0.347,14.8470967,12.75642786,44.26050791,-19.03168084,DM224,11,M,24/10/2013,41571,41451,120,1,
hm022415qc,WSK148/DM230,0.585,17.22606993,12.53935794,45.71875164,-17.94954763,DM230,11,M,16/11/2013,41594,41551,43,1,
hm022615qc,WSK069/TF165,0.628,16.68907384,10.83217864,45.39083695,-19.13412193,FF165,4E,F,25/10/2013,41572,40188,1384,1,
hm022615qc,WSK111/FF166,0.546,17.02844212,13.71188891,46.18089953,-18.76831073,FF166,4B,F,13/11/2013,41591,40188,1403,1,
hm031115qcr,WSK218/FF166,0.646,16.45811168,13.22115329,44.94240494,-17.82719337,FF166,4B,F,12/03/2014,41710,40188,1522,1,
hm022615qc,WSK068/FF187,0.598,15.55567497,10.04292921,42.6094974,-19.60720967,FF187,4E,F,25/10/2013,41572,40640,932,1,
cs031816_rlc.xlsx,WSK318_FF190,1.0991,16.64885508,11.06284982,44.37892463,-19.40973871,FF190,4E,F,20/06/2014,41810,40640,1170,1,
hm022615qc,WSK110/FF196,0.388,17.26117972,13.75649099,46.4097212,-19.10854429,FF196,4B,F,13/11/2013,41591,40844,747,1,
hm031115qcr,WSK219/FF196,0.555,16.35916381,13.96918777,45.20242375,-18.54730852,FF196,4B,F,12/03/2014,41710,40844,866,1,
CS031716_rlc.xlsx,WSK400_FF196,0.6855,15.05646948,13.1628055,40.87882813,-18.44680986,FF196,4B,F,20/08/2014,41871,40844,1027,1,
CS031716_rlc.xlsx,WSK835_FF196,1.6682,16.59721698,14.65942981,43.2706443,-19.14417652,FF196,4B,F,15/01/2015,42019,40844,1175,1,
cs021616rlc.xlsx,WSK958_FF196,0.5053,16.23543071,13.30114371,44.88348377,-19.22220647,FF196,4B,F,15/05/2015,42139,40844,1295,1,
CS031716_rlc.xlsx,WSK1035_FF196,0.7037,16.19171374,14.65032984,43.90981524,-19.62997311,FF196,4B,F,12/08/2015,42228,40844,1384,1,
hm022615qc,WSK109/FF202,0.354,17.5004895,14.24932175,47.28949608,-18.83126018,FF202,4B,F,13/11/2013,41591,41542,49,1,
hm031115qcr,WSK258/FF206,0.818,16.30357838,13.51664555,44.60473995,-18.85643371,FF206,4B,F,13/05/2014,41772,41752,20,1,
CS031716_rlc.xlsx,WSK399_FF206,0.7257,16.26051182,14.06129318,44.31399318,-19.058492,FF206,4B,F,20/08/2014,41871,41752,119,0,
cs031816_rlc.xlsx,WSK402_FF207,0.4451,16.59445642,13.44499646,46.17384392,-18.92917114,FF207,4B,F,20/08/2014,41871,41752,119,0,
CS031716_rlc.xlsx,WSK401_FF209,0.6722,16.53909535,13.61988258,44.71664349,-18.93731813,FF209,4B,F,20/08/2014,41871,41752,119,0,removed as only 1 indiv from 22 sampled 3 times- age not accurate
CS031716_rlc.xlsx,WSK833_FF209,0.7115,16.70445885,14.55364122,44.69274582,-19.44415922,FF209,4B,F,15/01/2015,42019,41752,267,0,
CS031716_rlc.xlsx,WSK956_FF209,1.2939,16.52676768,13.25774292,43.53660706,-18.68524603,FF209,4B,F,15/05/2015,42139,41752,387,0,
hm022615qc,WSK112/FM176,0.437,16.76054684,14.04776536,45.1822962,-19.25450666,FM176,4B,M,13/11/2013,41591,40518,1073,0,
CS031716_rlc.xlsx,WSK955_FM176,1.0878,16.72932041,14.04842602,44.29650988,-19.06914493,FM176,4B,M,15/05/2015,42139,40518,1621,0,
CS031716_rlc.xlsx,WSK1036_FM176,1.1567,16.043725,14.33248705,42.4396128,-19.35877565,FM176,4B,M,12/08/2015,42228,40518,1710,0,
cs031816_rlc.xlsx,WSK404_FM178,0.9908,16.86269864,13.45082711,45.22732151,-18.31042982,FM178,4B,M,20/08/2014,41871,40518,1353,0,
HM031015qc,WSK154/FM188,0.711,16.35259887,14.12567019,45.06414003,-18.78651774,FM188,4B,M,04/12/2013,41612,40640,972,1,
hm031115qcr,WSK220/FM188,0.807,16.58462457,13.99369983,44.69419096,-17.68162688,FM188,4B,M,12/03/2014,41710,40640,1070,1,
CS031716_rlc.xlsx,WSK405_FM188,1.1492,16.27077427,13.1772435,43.48571152,-18.12310078,FM188,4B,M,20/08/2014,41871,40640,1231,1,
CS031716_rlc.xlsx,WSK957_FM188,0.7949,16.70271028,13.48078148,44.43302715,-18.6710933,FM188,4B,M,15/05/2015,42139,40640,1499,1,
hm031115qcr,WSK221/FM191,0.51,16.4941143,14.44712137,45.1747461,-18.40208859,FM191,4B,M,12/03/2014,41710,40640,1070,1,
CS031716_rlc.xlsx,WSK403_FM191,1.503,15.49846916,13.57593924,41.30668145,-17.89609375,FM191,4B,M,20/08/2014,41871,40640,1231,1,
cs021616rlc.xlsx,WSK494_FM191,0.5157,16.67853505,14.24649401,46.02398092,-18.87862415,FM191,4B,M,21/11/2014,41964,40640,1324,1,
CS031716_rlc.xlsx,WSK834_FM191,0.8366,16.1749956,14.64083949,43.81671351,-19.18371946,FM191,4B,M,15/01/2015,42019,40640,1379,1,
CS031716_rlc.xlsx,WSK1034_FM191,1.37,16.62983523,14.55365305,43.8817984,-18.80704578,FM191,4B,M,12/08/2015,42228,40640,1588,1,
hm022615qc,WSK113/FM199,0.469,16.54474885,13.40965441,44.12610176,-18.08068991,FM199,4B,M,13/11/2013,41591,41323,268,1,
hm031115qcr,WSK223/GF092,0.454,17.05551253,13.31004521,47.20326059,-19.34129749,GF092,7A,F,13/03/2014,41711,40639,1072,1,
CS031716_rlc.xlsx,WSK278_GF092,0.4066,16.13955444,12.02736966,44.97503168,-19.14846927,GF092,7A,F,20/05/2014,41779,40639,1140,1,
HM031015qc,WSK278/GF092,0.826,16.28056644,12.43954955,44.72970792,-18.87118423,GF092,7A,F,20/05/2014,41779,40639,1140,1,
CS031716_rlc.xlsx,WSK277_GF093,0.2761,16.53318801,13.10567391,46.18959496,-19.64224366,GF093,7A,F,20/05/2014,41779,40639,1140,1,
HM031015qc,WSK276/GF093,0.538,15.05034864,12.41101572,42.11891899,-19.06610475,GF093,7A,F,20/05/2014,41779,40639,1140,1,
CS031716_rlc.xlsx,WSK1018_GF093,0.6948,16.34575361,13.80982942,44.5455934,-19.33458961,GF093,7A,F,26/06/2015,42181,40639,1542,1,
HM031015qc,WSK128/GF096,0.612,16.76296859,13.7978952,44.84683856,-18.28597702,GF096,7A,F,14/11/2013,41592,40736,856,1,
hm031115qcr,WSK269/GF096,0.781,15.20438685,12.93284817,42.96736029,-18.58849711,GF096,7A,F,20/05/2014,41779,40736,1043,1,
HM031015qc,WSK268/GF100,0.822,16.04439024,12.37950299,44.61895615,-18.69450175,GF100,7A,F,20/05/2014,41779,40838,941,1,
hm022415qc,WSK120/GF106,0.421,17.1929933,13.497285,45.94040439,-18.31309324,GF106,7A,F,14/11/2013,41592,41076,516,1,
HM031015qc,WSK132/GF124,0.255,16.37011659,13.48117464,46.39939246,-18.96704921,GF124,7A,F,14/11/2013,41592,41526,66,1,
hm022415qc,WSK163/GF126,0.561,16.70256895,13.62983974,45.31513019,-19.64565118,GF126,7A,F,23/12/2013,41631,41526,105,1,
HM031015qc,WSK165/GF131,0.321,17.07870281,13.91459727,46.71494134,-19.27392353,GF131,7A,F,23/12/2013,41631,41604,27,1,
cs021216rlc.xlsx,WSK471_GF135,0.6562,16.09090094,13.03864477,44.64644355,-19.10891154,GF135,7A,F,07/11/2014,41950,41906,44,1,
CS031716_rlc.xlsx,WSK474_GF138,0.8226,16.51840267,13.18922069,44.44852265,-18.63562709,GF138,7A,F,07/11/2014,41950,41906,44,1,
cs031816_rlc.xlsx,WSK475_GF139,0.9409,17.03082385,13.12101239,46.34513145,-18.82387814,GF139,7A,F,07/11/2014,41950,41906,44,1,
cs021616rlc.xlsx,WSK1020_GF143,0.6318,16.1599343,13.71329799,44.0657621,-18.9323327,GF143,7A,F,26/06/2015,42181,42143,38,1,
cs031816_rlc.xlsx,WSK1084_GF143,0.4907,16.75701488,14.32071714,46.5300426,-19.64093318,GF143,7A,F,14/09/2015,42261,42143,118,1,
CS031716_rlc.xlsx,WSK1022_GF145,0.4862,16.65979617,13.63399184,45.36758576,-18.68222,GF145,7A,F,26/06/2015,42181,42143,38,1,
CS031716_rlc.xlsx,WSK1087_GF145,1.0474,16.86993594,14.7277615,44.58939578,-19.25502502,GF145,7A,F,14/09/2015,42261,42143,118,1,
hm031115qcr,WSK224/GM049,0.707,16.33794903,13.09307612,44.3217632,-18.65226938,GM049,7A,M,13/03/2014,41711,39377,2334,1,
hm031115qcr,WSK266/GM049,0.888,16.52201341,12.73057848,44.71553471,-18.44560021,GM049,7A,M,20/05/2014,41779,39377,2402,1,
CS021116rlc.xlsx,WSK855_GM049,0.7189,20.77725075,12.55146547,55.81799064,-19.41544191,GM049,7A,M,22/01/2015,42026,39377,2649,1,
hm022615qc,WSK130/GM060,0.539,17.25318357,13.8185895,46.99192744,-18.32762704,GM060,7A,M,14/11/2013,41592,39938,1654,1,
HM031015qc,WSK284/GM060,0.936,16.27919881,12.58409908,44.76967104,-18.66638223,GM060,7A,M,20/05/2014,41779,39938,1841,1,
